appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
240320,Panzar,OVALIS INVESTMENTS LIMITED,Massively Multiplayer,0,$811 ,2762.0,51.921,1500000.0,0.4189662899173899
905640,Combat Arms: Reloaded,VALOFE,Massively Multiplayer,$580.2k ($335.2k - $825.2k),$27.3m,536.0,0.0,750000.0,0.4067942035179924
575720,Mighty Party,By Aliens L.L.C-FZ,Massively Multiplayer,$2.3m ($1.4m - $3.2m),$2.3m,568.0,0.0,350000.0,0.4009350094306387
2515210,SKIBIDI BACKROOMS,Advanced Games B,Massively Multiplayer,$85.5k ($50.3k - $120.8k),$85.6k,711.0,68.85,150000.0,0.3959248507208864
700030,Life is Feudal: MMO,LTG,Massively Multiplayer,0,$7.6k,5315.0,42.55,350000.0,0.3924804739713998
755800,Hades' Star,Parallel Space Inc,Massively Multiplayer,$542.3k ($271.6k - $812.9k),$542.5k,761.0,0.0,350000.0,0.3827878154738325
2591210,ASTRAL TALE-星界神話,"X-Legend Entertainment Co., Ltd.",Massively Multiplayer,$148.9k ($78.2k - $219.6k),$832.7k,3043.0,0.0,75000.0,0.3742091233315547
17570,"Pirates, Vikings, and Knights II",Octoshark Studios,Massively Multiplayer,0,$0 ,878.0,76.554,1500000.0,0.3617341408491351
994910,Poker Master,NGIN LIMITED,Massively Multiplayer,$825.1k ($263.2k - $1.3m),$824.7k,858.0,0.0,35000.0,0.3427845393573391
609940,KROSMAGA,Ankama Games,Massively Multiplayer,$15.7k ($10.5k - $21k),$2.4m,755.0,0.0,350000.0,0.3374066879284758
2996570,Figure Adventure,Figure Fantasy,Massively Multiplayer,$313.4k ($161.6k - $465.2k),$313.4k,971.0,0.0,35000.0,0.3283936341902197
891040,Pool 2D - Poolians,Poolians.com,Massively Multiplayer,0,$106.9k,1048.0,0.0,750000.0,0.3156346040182871
439370,Midair,Archetype Studios,Massively Multiplayer,0,$0 ,739.0,67.212,150000.0,0.2540499476855302
619910,Just Cause 3: Multiplayer Mod,nanos GbR,Massively Multiplayer,0,$0 ,614.0,0.0,350000.0,0.2113272099055406
339200,Oceanhorn: Monster of Uncharted Seas,Cornfox & Brothers Ltd.,Metroidvania,$969.6k ($632.6k - $1.3m),$969.1k,387.0,81.58,350000.0,0.454570632507601
1231880,"Haiku, the Robot",Mister Morris Games,Metroidvania,$713.4k ($516.9k - $909.9k),$4m,407.0,91.0,150000.0,0.4481866832458951
418670,Pankapu,Dear Villagers,Metroidvania,$28.1k ($8k - $48.3k),$33.7m,1550.0,67.14,350000.0,0.4467388213303256
537450,ReCore: Definitive Edition,Xbox Game Studios,Metroidvania,$633.4k ($421.1k - $845.8k),$1.8b,380.0,61.9,150000.0,0.4413378619355355
277890,Shantae: Risky's Revenge - Director's Cut,WayForward,Metroidvania,$546.7k ($344.7k - $748.6k),$11.9m,326.0,87.77,150000.0,0.4388926018456459
449610,Monster Boy and the Cursed Kingdom,FDG Entertainment,Metroidvania,$807k ($573.3k - $1m),$1.2m,355.0,88.6,150000.0,0.4381933540204796
1233070,Isles of Sea and Sky,Cicada Games,Metroidvania,$479.3k ($371.4k - $587.3k),$479.9k,654.0,93.1,75000.0,0.4345553099877758
2671230,BLADECHIMERA,PLAYISM,Metroidvania,$442.2k ($312.7k - $571.7k),$86.3m,634.0,88.1,35000.0,0.4325664789118002
2394650,Crypt Custodian,Kyle Thompson,Metroidvania,$639.7k ($435.1k - $844.3k),$680.4k,351.0,97.02,75000.0,0.4249366518986798
248190,Knytt Underground,Ripstone,Metroidvania,$148.2k ($30.3k - $266.2k),$3m,693.0,74.51100000000001,150000.0,0.4240364362738729
1614440,Bō: Path of the Teal Lotus,Humble Games,Metroidvania,$485.2k ($323k - $647.3k),$202.5m,495.0,81.9,35000.0,0.4237011063611924
1437400,Salt and Sacrifice,Ska Studios,Metroidvania,$495.9k ($347.3k - $644.4k),$9.5m,569.0,62.48,75000.0,0.4128432472626031
361230,Super Daryl Deluxe,Dan & Gary Games,Metroidvania,$243k ($96k - $390k),$243k,328.0,81.33300000000001,75000.0,0.3886369702053686
311190,Super Panda Adventures,Paul Schneider,Metroidvania,$143.2k ($50.4k - $236k),$512.2k,368.0,94.24,35000.0,0.3835483829078219
1716310,AWAKEN - Astral Blade,ESDigital Games,Metroidvania,$343.5k ($230.7k - $456.3k),$4.1m,498.0,83.99,10000.0,0.3761785347983167
1761380,Otherworld Legends 战魂铭人,ChillyRoom,Metroidvania,$77.2k ($32k - $122.4k),$1.3m,549.0,58.44,75000.0,0.3721235496270645
439930,Control Craft 2,Conglomerate 5,Metroidvania,$4.4k ($1.7k - $7.1k),$2.5m,1246.0,65.115,75000.0,0.365321843733507
3253630,Gal Guardians: Servants of the Dark,"INTI CREATES CO., LTD.",Metroidvania,$343.6k ($236k - $451.2k),$8.5m,660.0,55.773,10000.0,0.3597367969698765
3099000,Guns of Fury,Gelato Games Ltd,Metroidvania,$226.2k ($160.6k - $291.8k),$226.2k,419.0,87.76,10000.0,0.3561330207916736
2523310,Lingo 2,Brenton Wildes,Metroidvania,$80.5k ($51.9k - $109.1k),$173.6k,441.0,84.645,10000.0,0.3384364065372426
2500750,Only Climb: Better Together,Exbyte Studios,Platformer,$764.3k ($479.3k - $1m),$764k,1034.0,54.79,150000.0,0.4346494921609439
3218600,Game of Fate 2: A Century's Promise,EpicDream Games,Platformer,$393.6k ($245.4k - $541.7k),$957.3k,1668.0,80.0,35000.0,0.4334155273839292
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Gaijin Games,Platformer,$436.3k ($213.5k - $659.2k),$1.9m,772.0,93.91,35000.0,0.4279427951462948
264730,Deadly 30,Ignatus Zuk and Gonzalo Villagomez,Platformer,$276.4k ($146.1k - $406.7k),$276.4k,677.0,79.82,150000.0,0.4274846233553239
487700,Conan the mighty pig,Mihai Morosanu,Platformer,$12.2k ($6.6k - $17.8k),$41.4k,2415.0,92.31,150000.0,0.4258679139809272
1265780,The Lord of the Rings: Gollum,Daedalic Entertainment,Platformer,$648.8k ($471.6k - $826k),$159.9m,502.0,41.47,150000.0,0.4194494935809213
219830,King Arthur's Gold,Transhuman Design,Platformer,0,$83.1k,1294.0,83.63,750000.0,0.4081610128135253
2835110,Sea Fantasy,METASLA,Platformer,$239.4k ($168.3k - $310.5k),$239.4k,903.0,86.31,35000.0,0.4075768050273161
611350,Evil Tag,HFM Games,Platformer,$45.7k ($9.1k - $82.4k),$3.2m,820.0,67.21,150000.0,0.4050957368145787
414920,Corgi Warlock,Xander's Corgi Arcade,Platformer,$19.9k ($3.9k - $35.8k),$19.9k,2247.0,72.441,75000.0,0.3921620215175624
434530,Flobe,Volens Nolens Games,Platformer,$1.5k ($794 - $2.3k),$658.4k,4016.0,76.158,75000.0,0.3912757984023527
2286770,Paper Bride 4 Bound Love,HeartBeat Plus,Platformer,$314.1k ($203.8k - $424.3k),$1.7m,447.0,69.615,35000.0,0.3814391051967978
212800,Super Crate Box,Vlambeer,Platformer,0,$8.5m,523.0,71.595,750000.0,0.3738725158939112
2273880,Arms Evolution: ZOMBIE DESTROYER,LP Game,Platformer,$63.6k ($40k - $87.1k),$63.6k,742.0,58.21200000000001,75000.0,0.365472004249641
2761610,Creator of Another World,kuetaro (くえたろう),Platformer,$186.1k ($129.5k - $242.6k),$186k,753.0,77.679,10000.0,0.3604831435365641
346120,Boring Man - Online Tactical Stickman Combat,Spasman Games,Platformer,$1.6k ($1.1k - $2k),$1.6k,1002.0,76.563,350000.0,0.3583791176913693
611860,Aborigenus,Flying Islands Team,Platformer,$9.2k ($4.6k - $13.9k),$30.6k,1220.0,72.639,35000.0,0.346991883376641
514360,Freedom Fighter,Volens Nolens Games,Platformer,$1.8k ($376 - $3.3k),$658.4k,2329.0,61.30800000000001,35000.0,0.345084477667509
523670,Adventures Of Fluzz,Volens Nolens Games,Platformer,$923 ($462 - $1.3k),$658.4k,984.0,64.287,35000.0,0.3116905656799505
1114940,I Wanna Maker,The Elephant Crew,Platformer,0,$0 ,508.0,0.0,750000.0,0.2324316247220927
1157340,Hentai Killer,PlatSTUDIO,Puzzle,$48.6k ($9.7k - $87.5k),$58.3k,2008.0,78.94,75000.0,0.41277963064567
384360,Fingered,Edmund McMillen,Puzzle,$157k ($106.3k - $207.6k),$13.1m,317.0,74.71,150000.0,0.4072086835664782
959520,Fantasy Blacksmith,GrabTheGames,Puzzle,$114k ($62.1k - $165.9k),$13.7m,351.0,64.35,150000.0,0.3955110783042479
322970,Subject 13,Microids,Puzzle,$166.4k ($33.2k - $299.6k),$27.1m,674.0,49.5,75000.0,0.3936843435822573
2506480,Clue/Cluedo,Marmalade Game Studio Ltd,Puzzle,$311.4k ($178.1k - $444.8k),$8m,330.0,81.86399999999999,35000.0,0.3908456668482991
502400,Redactem,Conglomerate 5,Puzzle,$9.6k ($5.4k - $13.9k),$2.5m,2558.0,56.385,75000.0,0.3901873535216855
2232600,Anomaly Exit,ExamlGuy,Puzzle,$303.5k ($193.6k - $413.4k),$303.4k,380.0,89.68,35000.0,0.3886491608023298
963690,Hentai Girl Hime,GirlGames,Puzzle,$59.5k ($13k - $106k),$1.1m,298.0,93.28,75000.0,0.38365527917267
1791590,Sunset Hills,Cotton Game,Puzzle,$168.8k ($105.6k - $232k),$627.9k,950.0,53.577000000000005,35000.0,0.3753909717860474
948900,macdows 95,Yunus Ayyildiz,Puzzle,$11.2k ($6k - $16.5k),$54.2k,1215.0,92.82,35000.0,0.3723987744851507
437180,Chill the Piro,Sergey Marchenko,Puzzle,$6.2k ($1.2k - $11.2k),$6.2k,2254.0,80.001,35000.0,0.36080210454745
359810,Hare In The Hat,RunServer,Puzzle,$17.6k ($7.6k - $27.7k),$324.6k,870.0,55.224,75000.0,0.3557028250332043
290280,Volt,Quantized Bit,Puzzle,$12.6k ($5.1k - $20.2k),$47.1k,580.0,63.477,150000.0,0.3538395968997344
502150,Interstellar Logistics Inc,Exalted Guy Interactive,Puzzle,$6.8k ($1.3k - $12.3k),$6.8k,1009.0,74.115,75000.0,0.3488399021818539
2495050,Merge Adventure: Magic Dragons,Neverest Games,Puzzle,$63.4k ($45.7k - $81.1k),$63.4k,1577.0,0.0,150000.0,0.3459455073978911
2599370,DeathWatchers,Swain Games,Puzzle,$70.6k ($46.6k - $94.6k),$70.6k,347.0,76.473,35000.0,0.3451558747911563
2631960,14 Minesweeper Variants 2,Artless Games,Puzzle,$79.9k ($49.4k - $110.5k),$504.3k,335.0,87.20100000000001,10000.0,0.3369614673112721
1500,Darwinia,Introversion Software,Puzzle,$94.3k ($18.8k - $169.7k),$2m,285.0,78.58,10000.0,0.3316399664732099
643270,OLDTV,Creability,Puzzle,0,$0 ,353.0,90.0,750000.0,0.3057532354334545
1949770,Rock Simulator 2,vinoo,Puzzle,$22.8k ($14.9k - $30.7k),$45.5k,276.0,83.04299999999999,10000.0,0.2982752189282585
439250,Space Pilgrim Episode III: Delta Pavonis,GrabTheGames,RPG,$12.7k ($6.9k - $18.6k),$13.7m,3180.0,80.379,350000.0,0.4668589469438423
2414270,Sunderfolk,Dreamhaven,RPG,$2.3m ($1.6m - $3.1m),$15m,873.0,94.91,35000.0,0.4657710292827227
1233880,Disgaea 4 Complete+,"NIS America, Inc.",RPG,$1.3m ($810k - $1.9m),$48m,592.0,89.32,75000.0,0.4619198383867146
2055050,Cavalry Girls,OKJOY,RPG,$525.9k ($361.2k - $690.6k),$1.7m,751.0,88.79,150000.0,0.4568176568743083
1416260,SpellForce 3: Versus Edition,THQ Nordic,RPG,$19.2k ($10.2k - $28.2k),$387.4m,1027.0,81.08,350000.0,0.4528882604458996
1930640,Lost2,DSGame,RPG,$957.1k ($665.6k - $1.2m),$15.4m,679.0,81.83,75000.0,0.4493330550200045
2181720,Scarlet Tower,Pyxeralia LLC,RPG,$245.9k ($172k - $319.8k),$245.9k,859.0,82.39,150000.0,0.4352264311701842
1368870,Field of Glory II: Medieval,Slitherine Ltd.,RPG,$456.3k ($247.3k - $665.3k),$97.4m,537.0,77.688,35000.0,0.4179703585000863
1729410,Earthling's Undertaking,MassesGame,RPG,$231.8k ($142.9k - $320.8k),$231.8k,1399.0,65.32,75000.0,0.4165679063007974
1418020,Tavern of Gods,Element Studio,RPG,$297.2k ($173.2k - $421.2k),$297.2k,790.0,77.84,75000.0,0.4161051604303263
849740,Love Esquire - RPG/Dating Sim/Visual Novel,Yangyang Mobile,RPG,$572.6k ($358.9k - $786.4k),$1m,528.0,89.99,35000.0,0.4134668557069965
1160750,Grim Clicker,EvilCharm Games,RPG,$314.2k ($210.6k - $417.8k),$314.6k,1647.0,0.0,350000.0,0.3964165791748594
601010,Hotel Anatolia,Elven Workshop,RPG,$7.2k ($4.3k - $10k),$7.2k,2810.0,62.622,150000.0,0.3856472253359576
489240,Exile to Death,Manifestors Games Studio,RPG,$12.6k ($5.7k - $19.6k),$12.6k,4343.0,44.433,75000.0,0.3758995160559471
2513240,Hero Tale,Weird Johnny Studio,RPG,$88.5k ($61.8k - $115.2k),$88.5k,684.0,62.541,75000.0,0.3735115375905006
1934080,Floating Life2,心流工作室（Heart Stream Studio）,RPG,$220.3k ($136.6k - $304k),$231.3k,555.0,51.36,75000.0,0.3732171820130424
3521320,Magicbook AutoBattler: Contract,JXGS,RPG,$95.7k ($66k - $125.4k),$95.7k,1130.0,71.541,10000.0,0.3543770586079732
2374000,Insects Awaken,HelloMeow,RPG,$108.3k ($71.7k - $144.9k),$108.3k,675.0,81.33300000000001,10000.0,0.3505734658785165
910320,Three Kingdoms 2019 阿达三国志2019 横版,阿达游戏,RPG,$6.8k ($3.9k - $9.6k),$6.8k,1861.0,0.0,35000.0,0.276430222061938
461370,Midnight's Blessing 2,Warfare Studios,RPG,$505 ($253 - $758),$65.7k,999.0,45.0,10000.0,0.2461228202985027
837880,You Suck at Parking - Complete Edition,Curve Games,Racing,$334.7k ($159.5k - $510k),$196.4m,409.0,79.32600000000001,150000.0,0.4423113451131306
1797610,Barro 22,SC Jogos,Racing,$85.3k ($17k - $153.5k),$762.8k,1186.0,86.61,150000.0,0.4388934363688043
385270,Jet Racing Extreme: The First Encounter,Real Dynamics,Racing,$81.4k ($16.2k - $146.6k),$81.4k,2180.0,57.6,350000.0,0.4373955511872909
400800,MXGP2 - The Official Motocross Videogame,Milestone S.r.l.,Racing,$950k ($610.4k - $1.2m),$60.1m,425.0,74.67,75000.0,0.4333920298035715
202310,Ridge Racer Unbounded,BANDAI NAMCO Entertainment,Racing,$155.7k ($86.7k - $224.7k),$478.1m,336.0,63.54,350000.0,0.4320902375546467
520010,Climbey,ShadowBrain Games,Racing,$718.7k ($449.1k - $988.3k),$719.3k,442.0,91.29,75000.0,0.4282493528977829
2696480,Nothing,Pixelatto,Racing,$113.1k ($22.6k - $203.6k),$1.3m,690.0,85.221,150000.0,0.4271239236258924
1428100,Instruments of Destruction,Secret Mode,Racing,$863.1k ($585.5k - $1.1m),$74.5m,335.0,91.98,35000.0,0.4258291709478361
705210,Cube Racer,Simon Blasen,Racing,0,$0 ,3283.0,90.0,750000.0,0.4092734400243638
