appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
2717880,The Rogue Prince of Persia,Ubisoft,Platformer,$1m ($717.7k - $1.2m),$2.4b,547.0,89.16,75000.0,9.298898136371713
227600,Castle of Illusion,SEGA,Platformer,$1.4m ($969.9k - $1.9m),$1.6b,579.0,90.23,350000.0,9.445341431009036
71250,Sonic Adventure DX,SEGA,Platformer,$3.5m ($2.4m - $4.5m),$1.6b,586.0,92.8,750000.0,9.73312019700674
242820,140,Carlsen Games,Platformer,$405k ($315.4k - $494.7k),$405k,540.0,94.36,350000.0,9.802678691895766
212800,Super Crate Box,Vlambeer,Platformer,0,$8.5m,523.0,71.595,750000.0,7.461619659610087
230270,N++ (NPLUSPLUS),Metanet Software Inc.,Platformer,$2.3m ($1.5m - $3m),$2.3m,511.0,95.05,350000.0,9.902664659080505
1114940,I Wanna Maker,The Elephant Crew,Platformer,0,$0 ,508.0,0.0,750000.0,0.23243162472209272
1265780,The Lord of the Rings: Gollum,Daedalic Entertainment,Platformer,$648.8k ($471.6k - $826k),$159.9m,502.0,41.47,150000.0,4.524888058423575
1983260,Dungeons of Hinterberg,Curve Games,Platformer,$1.3m ($953.9k - $1.8m),$196.4m,486.0,93.79,150000.0,9.76687297164159
394970,DEADBOLT,Hopoo Games,Platformer,$1.6m ($991.5k - $2.2m),$1.6m,478.0,96.15,350000.0,10.003769200048177
363440,Mega Man Legacy Collection,Capcom,Platformer,$1.7m ($1m - $2.4m),$248m,466.0,87.56,350000.0,9.16646583477798
2286770,Paper Bride 4 Bound Love,HeartBeat Plus,Platformer,$314.1k ($203.8k - $424.3k),$1.7m,447.0,69.615,35000.0,7.273170614517303
331870,AER Memories of Old,Daedalic Entertainment,Platformer,$942.4k ($587.7k - $1.2m),$159.9m,440.0,87.07,350000.0,9.10523285735651
591420,Zup! 4,Quiet River,Platformer,$160.2k ($98.9k - $221.5k),$2.4m,435.0,90.6,350000.0,9.414128304104379
882790,Fate Seeker,JSL Entertainment,Puzzle,$8.5m ($5.2m - $11.7m),$13m,16334.0,90.56,750000.0,9.604456968038035
490220,Prismata,Lunarch Studios,Puzzle,$4.1k ($2.2k - $5.9k),$30.4k,121154.0,81.53999999999999,1500000.0,8.643084410635513
835960,The Talos Principle 2,Devolver Digital,Puzzle,$4.9m ($3.5m - $6.3m),$501.4m,7258.0,95.26,350000.0,10.03987891554786
641990,The Escapists 2,Team17,Puzzle,$12.7m ($7.3m - $18m),$491.6m,11156.0,90.97,3500000.0,9.689572158500988
1127500,Mini Motorways,Dinosaur Polo Club,Puzzle,$10.6m ($6.8m - $14.3m),$18.4m,9914.0,96.24,750000.0,10.16168714117487
1289310,Helltaker,vanripper,Puzzle,$50.4k ($29.5k - $71.2k),$83.4k,6489.0,89.10000000000001,3500000.0,9.368199992012071
1097200,Twelve Minutes,Annapurna Interactive,Puzzle,$4m ($2.9m - $5m),$188.4m,4996.0,72.77,750000.0,7.7892501079441026
1592190,BONELAB,Stress Level Zero,Puzzle,$15m ($9.8m - $20.2m),$49.4m,5616.0,80.38,750000.0,8.567359941504206
623940,HIVESWAP: ACT 1,"What Pumpkin Games, Inc.",Puzzle,$800.8k ($518k - $1m),$1.1m,4718.0,94.3,350000.0,9.877976405734277
257510,The Talos Principle,Devolver Digital,Puzzle,$14.9m ($11m - $18.8m),$501.4m,3977.0,95.24,1500000.0,10.068035926264061
320300,Car Mechanic Simulator 2015,PlayWay S.A.,Puzzle,$6.6m ($4.1m - $9m),$275.8m,4326.0,92.31,750000.0,9.74770382654561
304430,INSIDE,Playdead,Puzzle,$14.9m ($10.6m - $19.2m),$21.1m,3840.0,97.08,3500000.0,10.256373151602588
236450,PAC-MAN Championship Edition DX+,BANDAI NAMCO Entertainment,Puzzle,$2m ($1.1m - $3m),$478.1m,3692.0,96.38,350000.0,10.11770734402147
2291850,Underground Blossom,Rusty Lake,Puzzle,$856.3k ($548.8k - $1.1m),$9.3m,3916.0,98.28,350000.0,10.280322710972326
389270,Through Abandoned: The Underground City,Conglomerate 5,Puzzle,$10.5k ($5.6k - $15.3k),$2.5m,3552.0,80.13,150000.0,8.373685358910112
289690,LARA CROFT AND THE TEMPLE OF OSIRIS,Crystal Dynamics,Puzzle,$1m ($634.1k - $1.5m),$244.2m,3399.0,67.19,750000.0,7.20027320135625
232790,Broken Age,Double Fine Productions,Puzzle,$4.8m ($3.3m - $6.4m),$21.4m,3134.0,83.24,350000.0,8.798057298381575
415960,Energy Cycle,Sometimes You,Puzzle,$17.1k ($7.1k - $27k),$605.9k,2575.0,68.11200000000001,350000.0,7.181935703294395
1109570,Word Game,Team9,Puzzle,$2.9m ($1.7m - $4.2m),$2.9m,2682.0,93.72,350000.0,9.825345929077718
502400,Redactem,Conglomerate 5,Puzzle,$9.6k ($5.4k - $13.9k),$2.5m,2558.0,56.385,75000.0,5.972178033016575
2716400,The Rise of the Golden Idol,Playstack,Puzzle,$1.7m ($1.1m - $2.2m),$116.9m,2392.0,93.81,350000.0,9.83886861355136
437180,Chill the Piro,Sergey Marchenko,Puzzle,$6.2k ($1.2k - $11.2k),$6.2k,2254.0,80.001,35000.0,8.280724714288883
221260,Little Inferno,Tomorrow Corporation,Puzzle,$4.6m ($2.7m - $6.5m),$9.5m,2060.0,96.22,750000.0,10.096048499436726
464340,Syberia 3,Microids,Puzzle,$2.9m ($2m - $3.8m),$27.1m,2119.0,51.51,350000.0,5.606620841052313
3028500,Cakey's Twisted Bakery,TinyMindz,Puzzle,$403.5k ($80.7k - $726.4k),$403k,2036.0,77.139,75000.0,8.08705117359008
1157340,Hentai Killer,PlatSTUDIO,Puzzle,$48.6k ($9.7k - $87.5k),$58.3k,2008.0,78.94,75000.0,8.227665579733664
1062160,Poly Bridge 2,Dry Cactus,Puzzle,$7.5m ($4.4m - $10.5m),$12.7m,1852.0,95.23,350000.0,9.985020711523719
413420,Danganronpa 2: Goodbye Despair,"Spike Chunsoft Co., Ltd.",Puzzle,$10.4m ($7.5m - $13.3m),$94.5m,1848.0,96.23,750000.0,10.115386663037942
653530,Return of the Obra Dinn,3909,Puzzle,$13.1m ($10m - $16.2m),$37.6m,1766.0,96.75,750000.0,10.165390159896049
684410,Bridge Constructor Portal,Headup,Puzzle,$904.9k ($541.3k - $1.2m),$14m,1720.0,91.58,350000.0,9.587396973815268
321150,Melissa K. and the Heart of Gold Collector's Edition,KISS ltd,Puzzle,$114.8k ($22.9k - $206.7k),$1.3m,1586.0,59.211000000000006,350000.0,6.3077846176576875
2495050,Merge Adventure: Magic Dragons,Neverest Games,Puzzle,$63.4k ($45.7k - $81.1k),$63.4k,1577.0,0.0,150000.0,0.3459455073978911
1931770,Chants of Sennaar,Focus Entertainment,Puzzle,$6.8m ($4.8m - $8.8m),$728.4m,1570.0,98.34,350000.0,10.306824097045192
1436700,Trine 5: A Clockwork Conspiracy,THQ Nordic,Puzzle,$4m ($2.4m - $5.6m),$387.4m,1554.0,91.3,350000.0,9.59208685843043
897330,Coloring Pixels,ToastieLabs,Puzzle,$560.7k ($402.9k - $718.5k),$614.1k,1535.0,87.003,750000.0,9.12290558684294
34900,Bad Rats: the Rats' Revenge,Strategy First,Puzzle,$176.3k ($87.5k - $265k),$11.8m,1526.0,77.41,750000.0,8.159259127978764
736260,Baba Is You,Hempuli Oy,Puzzle,$13.5m ($8.9m - $18.2m),$14m,1493.0,97.94,1500000.0,10.290933428278981
1624540,Storyteller,Annapurna Interactive,Puzzle,$6m ($3.9m - $8.2m),$188.4m,1475.0,88.08,350000.0,9.271279675290591
314660,Oddworld: New 'n' Tasty,"Oddworld Inhabitants, Inc.",Puzzle,$3m ($2m - $4m),$3m,1430.0,86.99,350000.0,9.133509858176764
1967430,Ghost Trick: Phantom Detective,"CAPCOM Co., Ltd.",Puzzle,$3.8m ($2.6m - $5m),$1.8b,1459.0,97.65,150000.0,10.211974842484972
546050,Puyo PuyoTetris,SEGA,Puzzle,$3.5m ($2.4m - $4.5m),$1.6b,1355.0,84.17,750000.0,8.896060646067578
744190,Rusty Lake Paradise,Rusty Lake,Puzzle,$481.9k ($291.8k - $671.9k),$9.3m,1336.0,95.75,350000.0,9.985660710154335
948900,macdows 95,Yunus Ayyildiz,Puzzle,$11.2k ($6k - $16.5k),$54.2k,1215.0,92.82,35000.0,9.561374120245825
1361320,The Room 4: Old Sins,Fireproof Games,Puzzle,$2.5m ($1.7m - $3.4m),$9.9m,1165.0,98.56,350000.0,10.286627371949631
1672670,彷徨之街 The Street of Adrift,LoveStoryProject,Puzzle,$191.1k ($108.7k - $273.6k),$856.9k,1096.0,76.12,150000.0,7.973876665586553
502150,Interstellar Logistics Inc,Exalted Guy Interactive,Puzzle,$6.8k ($1.3k - $12.3k),$6.8k,1009.0,74.115,75000.0,7.686061489674337
359310,Evoland 2,Shiro Games,Puzzle,$2m ($1.2m - $2.7m),$90.7m,1004.0,88.56,350000.0,9.288265993537685
437920,Tricky Towers,WeirdBeard,Puzzle,$2.8m ($1.7m - $3.9m),$2.8m,936.0,90.84,1500000.0,9.536712226287689
1791590,Sunset Hills,Cotton Game,Puzzle,$168.8k ($105.6k - $232k),$627.9k,950.0,53.577000000000005,35000.0,5.6793958425016235
469610,Rick and Morty: Virtual Rick-ality,Adult Swim Games,Puzzle,$6.3m ($4.3m - $8.4m),$7.3m,926.0,75.49,350000.0,7.984655321367361
359810,Hare In The Hat,RunServer,Puzzle,$17.6k ($7.6k - $27.7k),$324.6k,870.0,55.224,75000.0,5.822757064359722
585450,Shadows: Awakening,Kalypso Media,Puzzle,$1.6m ($986.3k - $2.2m),$91.9m,902.0,75.74,150000.0,7.980769685268445
532110,Rusty Lake: Roots,Rusty Lake,Puzzle,$510.3k ($316.7k - $703.9k),$9.3m,868.0,97.05,350000.0,10.10314496948033
1444480,Turing Complete,LevelHead,Puzzle,$3.1m ($1.8m - $4.4m),$3.1m,769.0,96.08,350000.0,10.023926241051292
1262350,SIGNALIS,Humble Games,Puzzle,$9.1m ($6m - $12.2m),$202.5m,862.0,96.66,1500000.0,10.15163823344568
1511780,Last Call BBS,Zachtronics,Puzzle,$878.5k ($506.5k - $1.2m),$14.4m,758.0,94.94,75000.0,9.863194257417264
1522160,Disney Epic Mickey: Rebrushed,THQ Nordic,Puzzle,$2.3m ($1.5m - $3.2m),$387.4m,726.0,93.11,75000.0,9.70695526546221
1141580,Taiji,Matthew VanDevander,Puzzle,$523.7k ($368.4k - $679.1k),$524k,733.0,93.28,75000.0,9.674442843681934
1145960,The White Door,Second Maze,Puzzle,$921.1k ($538.6k - $1.3m),$1m,717.0,93.84,350000.0,9.775267460328914
322970,Subject 13,Microids,Puzzle,$166.4k ($33.2k - $299.6k),$27.1m,674.0,49.5,75000.0,5.294075203474019
762830,Telling Lies,Annapurna Interactive,Puzzle,$728.1k ($522.7k - $933.4k),$188.4m,677.0,63.04,350000.0,6.712509451492757
290280,Volt,Quantized Bit,Puzzle,$12.6k ($5.1k - $20.2k),$47.1k,580.0,63.477,150000.0,6.637922639593661
452570,Battle Chef Brigade Deluxe,Trinket Studios,Puzzle,$948.1k ($598.2k - $1.2m),$1m,524.0,95.44,150000.0,9.906995753351188
913550,I wanna be the Creator,HeyBox Games,Puzzle,$684.7k ($420.3k - $949k),$683.7k,503.0,95.17,350000.0,9.891361863702606
850320,PHOGS!,Coatsink,Puzzle,$1.4m ($697.5k - $2.2m),$6.9m,483.0,78.64,35000.0,8.205796904475708
435030,Lost Lands: Mahjong,FIVE-BN GAMES,Puzzle,$52.8k ($29.5k - $76.1k),$714.2k,443.0,86.193,350000.0,8.95266142039703
1608230,Planet of Lana,Thunderful Publishing,Puzzle,$1.5m ($1m - $2m),$28.3m,443.0,93.17,350000.0,9.71478449454494
1138850,Heavenly Bodies,2pt Interactive,Puzzle,$3.3m ($1.7m - $4.9m),$3.3m,442.0,96.07,350000.0,10.006975520428055
878750,Hentai Girl,GirlGames,Puzzle,$207.2k ($60.1k - $354.3k),$1.1m,426.0,92.92,350000.0,9.64588141611344
2264140,How 2 Escape,Maximum Entertainment,Puzzle,$518.5k ($326.8k - $710.2k),$32.3m,423.0,72.77,150000.0,7.639484074228385
848350,Katamari Damacy REROLL,BANDAI NAMCO Entertainment,Puzzle,$6.3m ($3.9m - $8.8m),$478.1m,419.0,93.27,350000.0,9.756038170423471
2232600,Anomaly Exit,ExamlGuy,Puzzle,$303.5k ($193.6k - $413.4k),$303.4k,380.0,89.68,35000.0,9.266771429794114
730820,The Curse of Monkey Island,LucasArts,Puzzle,$611.8k ($358.8k - $864.7k),$124.9m,374.0,97.0,150000.0,10.066877813322352
956030,Creaks,Amanita Design,Puzzle,$1.3m ($829.1k - $1.8m),$11.1m,361.0,95.06,350000.0,9.89136916516213
250460,Bridge Constructor,Headup,Puzzle,$230k ($107.5k - $352.4k),$14m,357.0,77.9,350000.0,8.150833711175242
643270,OLDTV,Creability,Puzzle,0,$0 ,353.0,90.0,750000.0,9.215554798873022
1924360,Lil' Guardsman,Versus Evil,Puzzle,$647.5k ($428.3k - $866.6k),$33.5m,352.0,94.38,35000.0,9.765573106656747
959520,Fantasy Blacksmith,GrabTheGames,Puzzle,$114k ($62.1k - $165.9k),$13.7m,351.0,64.35,150000.0,6.766019196163539
2599370,DeathWatchers,Swain Games,Puzzle,$70.6k ($46.6k - $94.6k),$70.6k,347.0,76.473,35000.0,7.915814263245757
1555400,Gomoku Let's Go,indienova,Puzzle,$80.6k ($54.4k - $106.8k),$41.5m,345.0,88.48,150000.0,9.178192144566257
80330,The Blackwell Legacy,Wadjet Eye Games,Puzzle,$240.7k ($129.6k - $351.8k),$3.4m,342.0,89.5,150000.0,9.28511491849568
2631960,14 Minesweeper Variants 2,Artless Games,Puzzle,$79.9k ($49.4k - $110.5k),$504.3k,335.0,87.20100000000001,10000.0,8.969668202127869
359510,Tangle Tower,SFB Games,Puzzle,$791.4k ($540.9k - $1m),$3.1m,335.0,95.17,350000.0,9.887379907016983
215160,The Book of Unwritten Tales,THQ Nordic,Puzzle,$1m ($643.1k - $1.4m),$387.4m,332.0,90.06,350000.0,9.400182625671466
1812370,Little Goody Two Shoes,Square Enix,Puzzle,$727.6k ($488.5k - $966.7k),$1b,332.0,95.19,150000.0,9.893627986795574
2506480,Clue/Cluedo,Marmalade Game Studio Ltd,Puzzle,$311.4k ($178.1k - $444.8k),$8m,330.0,81.86399999999999,35000.0,8.495201168952928
13600,Prince of Persia: The Sands of Time,Ubisoft,Puzzle,$1.6m ($1m - $2.2m),$2.4b,325.0,85.82,750000.0,9.007253330906813
241240,Contraption Maker,Top Meadow,Puzzle,$137.1k ($68.1k - $206k),$138.4k,325.0,92.8,350000.0,9.61063641661283
384360,Fingered,Edmund McMillen,Puzzle,$157k ($106.3k - $207.6k),$13.1m,317.0,74.71,150000.0,7.803333959172812
1444650,Haydee 2,Haydee Interactive,Puzzle,$706.1k ($473.3k - $938.9k),$3m,312.0,88.43,150000.0,9.190392068143195
757300,Truberbrook / Trüberbrook,Headup,Puzzle,$878.4k ($598.1k - $1.1m),$14m,311.0,73.35,150000.0,7.692065631331847
1432100,The Bookwalker: Thief of Tales,tinyBuild,Puzzle,$941.4k ($577.6k - $1.3m),$179.6m,307.0,92.21,350000.0,9.60859413180065
711660,CHUCHEL,Amanita Design,Puzzle,$718.9k ($504.1k - $933.8k),$11.1m,299.0,84.85,75000.0,8.821405835798085
963690,Hentai Girl Hime,GirlGames,Puzzle,$59.5k ($13k - $106k),$1.1m,298.0,93.28,75000.0,9.618169610702035
99910,Puzzle Pirates,Grey Havens,Puzzle,$3m ($1.9m - $4m),$3m,293.0,45.0,350000.0,4.885479020736499
914020,Gibbous -  A Cthulhu Adventure,Stuck In Attic,Puzzle,$492.1k ($336.7k - $647.4k),$543.6k,293.0,89.05,350000.0,9.256877619154885
308060,Black The Fall,Square Enix,Puzzle,$690.8k ($342.9k - $1m),$1b,290.0,78.73,350000.0,8.261688482169385
1500,Darwinia,Introversion Software,Puzzle,$94.3k ($18.8k - $169.7k),$2m,285.0,78.58,10000.0,8.110886709307445
496890,Replica,Somi,Puzzle,$363k ($237.8k - $488.2k),$1.3m,281.0,85.71,350000.0,8.920896428114451
1949770,Rock Simulator 2,vinoo,Puzzle,$22.8k ($14.9k - $30.7k),$45.5k,276.0,83.04299999999999,10000.0,8.519349121513947
285800,Braveland,Tortuga Team,RPG,$339.5k ($154.7k - $524.3k),$1m,216331.0,80.69,7500000.0,8.691299802796035
424370,Wolcen: Lords of Mayhem,WOLCEN Studio,RPG,$29m ($19.6m - $38.3m),$29m,127542.0,55.85,1500000.0,6.233948247933501
812140,Assassin's Creed Odyssey,Ubisoft,RPG,$134.8m ($100.9m - $168.7m),$2.4b,61984.0,89.14,7500000.0,9.617923984998065
2322010,God of War Ragnarök,PlayStation Publishing LLC,RPG,$46.3m ($31.5m - $61.2m),$1.3b,35565.0,88.32,1500000.0,9.464472544136882
234140,Mad Max,Warner Bros. Games,RPG,$52.7m ($37.6m - $67.8m),$882.3m,33356.0,91.76,3500000.0,9.825700752614463
2680010,The First Berserker: Khazan,NEXON,RPG,$28.3m ($18.9m - $37.8m),$184.6m,32871.0,84.33,1500000.0,9.047513746313395
1307550,Craftopia,Pocketpair,RPG,$22.9m ($15.9m - $30m),$438m,26449.0,77.64,1500000.0,8.372401291977928
386360,SMITE,Hi-Rez Studios,RPG,$131.6m ($90.1m - $173.2m),$199.7m,31169.0,79.63,15000000.0,8.650163942954647
882100,XCOM: Chimera Squad,2K,RPG,$6.5m ($4.2m - $8.8m),$1.7b,20701.0,71.64,1500000.0,7.752306511781483
239160,Thief,Eidos Interactive Corp.,RPG,$19.4m ($12.1m - $26.7m),$111.3m,18247.0,75.41,1500000.0,8.129621161801506
2634950,Tokyo Xtreme Racer,"Genki Co., Ltd.",RPG,$9.5m ($6.6m - $12.3m),$9.5m,15655.0,94.12,350000.0,9.942332098899886
979690,The Ascent,Curve Games,RPG,$13.4m ($9m - $17.8m),$196.4m,13930.0,75.1,1500000.0,8.087309906414008
42910,Magicka,Paradox Interactive,RPG,$16.5m ($8.5m - $24.4m),$1.1b,11717.0,85.39,3500000.0,9.140347869160854
1898300,ASKA,Thunderful Publishing,RPG,$8.5m ($6.2m - $10.9m),$28.3m,10637.0,79.64,750000.0,8.502501226835637
241540,State of Decay,Xbox Game Studios,RPG,0,$1.8b,10035.0,84.46,750000.0,8.90826704265707
1902690,Fate/Samurai Remnant,"KOEI TECMO GAMES CO., LTD.",RPG,$9.3m ($6.6m - $12.1m),$424.5m,9254.0,90.48,150000.0,9.559017394565352
1900,Earth 2160,Topware Interactive,RPG,$126.3k ($51.5k - $201.1k),$5.4m,9947.0,70.03,350000.0,7.454040611754507
2665680,Tower of Babel: Survivors of Chaos,NANOO,RPG,$1.1m ($775.3k - $1.6m),$1.1m,9005.0,66.53,750000.0,7.142699483104649
2933130,The Lord of the Rings: Return to Moria,North Beach Games,RPG,$10.2m ($6.8m - $13.5m),$10.1m,8735.0,82.13,350000.0,8.726553138070711
1244090,Sea of Stars,Sabotage Studio,RPG,$10.7m ($8.2m - $13.3m),$10.7m,8597.0,88.19,750000.0,9.350086258536072
763890,Wildermyth,Worldwalker Games LLC,RPG,$15.4m ($9.8m - $20.9m),$15.4m,8091.0,95.0,1500000.0,10.051598255899028
3035570,Assassin's Creed Mirage,Ubisoft,RPG,$7.9m ($6m - $9.8m),$2.4b,7837.0,75.89,350000.0,8.118908125880292
601840,Griftlands,Klei Entertainment,RPG,$9.4m ($6.1m - $12.6m),$371.3m,7545.0,93.86,750000.0,9.926350093127027
1712840,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,2K,RPG,$839.5k ($378k - $1.3m),$1.7b,7196.0,61.416,350000.0,6.63478986752912
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,BANDAI NAMCO Entertainment,RPG,$9.1m ($6.8m - $11.4m),$478.1m,6782.0,84.45,750000.0,8.982658603429751
610080,Realm Grinder,Kongregate,RPG,$731.1k ($468k - $994.3k),$9.8m,6247.0,0.0,1500000.0,0.49733555671515306
1179580,KAKU: Ancient Seal,BINGOBELL,RPG,$745.9k ($425.4k - $1m),$792.9k,5001.0,78.89,750000.0,8.353429429121457
1777620,Soul Hackers 2,SEGA,RPG,$2.7m ($1.7m - $3.6m),$1.6b,5685.0,65.59,150000.0,7.042623514357092
1606180,下一站江湖Ⅱ,白玉京工作室,RPG,$3.9m ($2.4m - $5.4m),$3.9m,4637.0,71.41,350000.0,7.6168808421630345
489240,Exile to Death,Manifestors Games Studio,RPG,$12.6k ($5.7k - $19.6k),$12.6k,4343.0,44.433,75000.0,4.774668547926061
1546320,Your Chronicle,Samurai Games,RPG,$453.2k ($233.3k - $673.2k),$456.8k,4107.0,81.0,350000.0,8.53163859758319
1958220,WitchSpring R,KIWIWALKS,RPG,$3.9m ($2.9m - $5m),$4.5m,4059.0,96.31,150000.0,10.084377832462524
1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,"KOEI TECMO GAMES CO., LTD.",RPG,$16.2m ($9.8m - $22.5m),$424.5m,4058.0,85.84,150000.0,9.077551171201293
304650,SUNLESS SEA,Failbetter Games,RPG,$6.1m ($4.4m - $7.9m),$8m,4030.0,84.03,1500000.0,8.916736886718247
1148650,The Legend of Bum-Bo,Edmund McMillen,RPG,$2.6m ($1.7m - $3.5m),$13.1m,3861.0,80.87,1500000.0,8.589122072734513
2619650,Cauldron,Caketown Interactive,RPG,$1m ($647.1k - $1.3m),$1m,3834.0,93.88,35000.0,9.780759710013168
1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,"KOEI TECMO GAMES CO., LTD.",RPG,$4.4m ($2.2m - $6.6m),$424.5m,3604.0,94.08,75000.0,9.86338672509989
2400,The Ship: Murder Party,Blazing Griffin,RPG,$529.8k ($264.9k - $794.7k),$3.7m,3571.0,84.55,1500000.0,8.926157524017473
1432050,Nobody Saves the World,Drinkbox Studios,RPG,$6.4m ($4m - $8.8m),$12.7m,3489.0,91.56,350000.0,9.6353291494459
439250,Space Pilgrim Episode III: Delta Pavonis,GrabTheGames,RPG,$12.7k ($6.9k - $18.6k),$13.7m,3180.0,80.379,350000.0,8.424202723251721
1868180,Etrian Odyssey HD,SEGA,RPG,$2.5m ($1.5m - $3.6m),$1.6b,3283.0,89.15,75000.0,9.364960108069083
1584090,Touhou Mystia's Izakaya,二色幽紫蝶,RPG,$3.7m ($2.2m - $5.1m),$4.2m,3170.0,98.56,750000.0,10.336735618559755
553640,ICEY,XD,RPG,$6.1m ($3.8m - $8.5m),$84.3m,3173.0,89.97,1500000.0,9.513417754774176
24200,DC Universe Online,Daybreak Game Company,RPG,$31.2m ($19.3m - $43.1m),$42.3m,3112.0,66.024,1500000.0,7.1389955700368235
431710,Space Pilgrim Episode II: Epsilon Indi,GrabTheGames,RPG,$15.7k ($8.5k - $22.9k),$13.7m,3094.0,80.79299999999999,350000.0,8.467836875409454
1830970,The Last Flame,Hotloop,RPG,$2m ($1.4m - $2.6m),$2m,3059.0,85.72,350000.0,9.022425167423792
263540,Villagers and Heroes,Mad Otter Games,RPG,$162.8k ($106.6k - $218.9k),$216.1k,2898.0,49.095,750000.0,5.329329606571266
341310,Greyfox RPG,Senpai Industrial Studios,RPG,$127.3k ($70k - $184.5k),$1m,2871.0,74.93,750000.0,7.915524669396712
1198090,The Legend of Heroes: Trails of Cold Steel IV,"NIS America, Inc.",RPG,$2.3m ($1.4m - $3.2m),$48m,2736.0,92.13,150000.0,9.656620822063012
601010,Hotel Anatolia,Elven Workshop,RPG,$7.2k ($4.3k - $10k),$7.2k,2810.0,62.622,150000.0,6.585087153177208
677120,Heroes of Hammerwatch,Team17,RPG,$5.7m ($3.6m - $7.8m),$491.6m,2654.0,87.46,750000.0,9.247915004719369
22300,Fallout 3,Bethesda Softworks,RPG,$6.6m ($5m - $8.1m),$2.1b,2653.0,80.62,1500000.0,8.587791105067366
228260,Fallen Enchantress: Legendary Heroes,Stardock Entertainment,RPG,$3.4m ($1.5m - $5.3m),$62.5m,2627.0,78.68,350000.0,8.336168017914131
243930,Bound By Flame,Focus Entertainment,RPG,$2.6m ($1.8m - $3.3m),$728.4m,2599.0,67.46,350000.0,7.220453129914229
405710,Staxel,Humble Games,RPG,$2.9m ($1.9m - $3.8m),$202.5m,2598.0,79.79,350000.0,8.449546308542084
1668540,The Legend of Heroes: Trails into Reverie,"NIS America, Inc.",RPG,$1.3m ($882.9k - $1.7m),$48m,2257.0,94.39,35000.0,9.83574424113881
550470,NosTale - Anime MMORPG,Gameforge 4D GmbH,RPG,$16.3m ($9.8m - $22.8m),$17.2m,2203.0,90.0,750000.0,9.4970651504896
252470,Space Pirates And Zombies 2,MinMax Games Ltd.,RPG,$2m ($1.4m - $2.6m),$3.2m,2245.0,78.76,350000.0,8.318856529712354
449800,Attack on Titan / A.O.T. Wings of Freedom,"KOEI TECMO GAMES CO., LTD.",RPG,$6.2m ($4.2m - $8.2m),$424.5m,2177.0,84.89,75000.0,8.933761061378164
12200,Bully: Scholarship Edition,Rockstar Games,RPG,$16.4m ($11.9m - $21m),$770.8m,1978.0,84.27,3500000.0,8.971633375032853
910320,Three Kingdoms 2019 阿达三国志2019 横版,阿达游戏,RPG,$6.8k ($3.9k - $9.6k),$6.8k,1861.0,0.0,35000.0,0.276430222061938
2400510,Dungeons & Degenerate Gamblers,Yogscast Games,RPG,$3m ($1.9m - $4.1m),$37.9m,1825.0,81.17,150000.0,8.550932947202094
1745510,Lunacid,KIRA LLC,RPG,$2m ($1.3m - $2.8m),$2m,1814.0,90.86,350000.0,9.520242256139802
928960,Godfall Ultimate Edition,Gearbox Publishing,RPG,$1.1m ($862.5k - $1.4m),$259.9m,1762.0,64.35,150000.0,6.861502563340057
1160750,Grim Clicker,EvilCharm Games,RPG,$314.2k ($210.6k - $417.8k),$314.6k,1647.0,0.0,350000.0,0.39641657917485945
474750,Reigns,Devolver Digital,RPG,$1.3m ($929.5k - $1.7m),$501.4m,1607.0,87.54,750000.0,9.218970515143884
1437820,Heroes of the Three Kingdoms,"USERJOY Technology Co., Ltd.",RPG,$91.4k ($40.3k - $142.5k),$10.6m,1557.0,93.17,350000.0,9.708786624478725
1283410,Tails of Iron,United Label,RPG,$3.4m ($2.3m - $4.5m),$6.4m,1537.0,88.17,350000.0,9.258809139984079
1729410,Earthling's Undertaking,MassesGame,RPG,$231.8k ($142.9k - $320.8k),$231.8k,1399.0,65.32,75000.0,6.883103885454936
648410,Colony Ship: A Post-Earth Role Playing Game,Iron Tower Studio,RPG,$2.1m ($1.3m - $3m),$4.4m,1381.0,87.89,350000.0,9.218884384253798
2464530,VOIN,tinyBuild,RPG,$1.3m ($940k - $1.8m),$179.6m,1354.0,94.7,350000.0,9.908186002975041
968970,Lumberjack's Dynasty,Toplitz Productions,RPG,$1.3m ($968.5k - $1.6m),$73.3m,1348.0,72.7,150000.0,7.685217997156671
1716120,Monster Rancher 1 & 2 DX,"KOEI TECMO GAMES CO., LTD.",RPG,$1.4m ($897k - $2m),$424.5m,1293.0,89.72,35000.0,9.361908547507658
2059170,Quasimorph,HypeTrain Digital,RPG,$3.5m ($2.6m - $4.4m),$66.7m,1248.0,83.25,350000.0,8.770821054955007
404680,Hob,Arc Games,RPG,$2.3m ($1.5m - $3.1m),$330.6m,1168.0,88.44,350000.0,9.288521028613026
335670,LISA: The Painful,Serenity Forge,RPG,$2.9m ($2m - $3.7m),$41.5m,1157.0,95.64,750000.0,10.019793901554953
798460,Ni no Kuni Wrath of the White Witch Remastered,BANDAI NAMCO Entertainment,RPG,$5.7m ($3.5m - $7.9m),$478.1m,1155.0,84.12,150000.0,8.851959117624732
